PrefixedUnit,femtosteradian,femtosteradian,fsr,,angle
PrefixedUnit,picosteradian,picosteradian,psr,,angle
PrefixedUnit,nanosteradian,nanosteradian,nsr,,angle
PrefixedUnit,gigaparsec,gigaparsec,Gpc,The gigaparsec is a unit of length defined as 1.0e9 parsec. Gebruikt voor de afstand op de schaal van het heelal.,length
PrefixedUnit,kiloparsec,kiloparsec,kpc,The kiloparsec is a unit of length defined as 1.0e3 parsec. Gebruikt voor afstanden op de schaal van het melkwegstelsel.,length
PrefixedUnit,yoctometre,yoctometre,ym,The yoctometre is a unit of length defined as 1.0e-24 metre.,length
PrefixedUnit,zeptometre,zeptometre,zm,The zeptometre is a unit of length defined as 1.0e-21 metre.,length
PrefixedUnit,zettametre,zettametre,Zm,The zettametre is a unit of length defined as 1.0e21 metre.,length
PrefixedUnit,yottametre,yottametre,Ym,The yottametre is a unit of length defined as 1.0e24 metre.,length
PrefixedUnit,yoctolitre,yoctolitre,yl,,volume
PrefixedUnit,zeptolitre,zeptolitre,zl,,volume
PrefixedUnit,zettalitre,zettalitre,Zl,,volume
PrefixedUnit,yottalitre,yottalitre,Yl,,volume
PrefixedUnit,yoctoradian,yoctoradian,yrad,,angle
PrefixedUnit,zeptoradian,zeptoradian,zrad,,angle
PrefixedUnit,yoctosteradian,yoctosteradian,ysr,,angle
PrefixedUnit,zeptosteradian,zeptosteradian,zsr,,angle
PrefixedUnit,microbar,microbar,μsr,The microbar is a unit of pressure defined as 1.0e-6 bar.,pressure
PrefixedUnit,kilogram,kilogram,kg,The kilogram is a unit of mass defined as the mass of the international prototype of the kilogram.,mass
PrefixedUnit,yoctogram,yoctogram,yg,The yoctogram is a unit of mass defined as 1.0e-24 gram.,mass
PrefixedUnit,zeptogram,zeptogram,zg,The zeptgram is a unit of mass defined as 1.0e-21 gram.,mass
PrefixedUnit,attogram,attogram,ag,The attogram is a unit of mass defined as 1.0e-18 gram.,mass
PrefixedUnit,picogram,picogram,pg,The picogram is a unit of mass defined as 1.0e-12 gram.,mass
PrefixedUnit,femtogram,femtogram,fg,The femtogram is a unit of mass defined as 1.0e-15 gram.,mass
PrefixedUnit,nanogram,nanogram,ng,The nanogram is a unit of mass defined as 1.0e-9 gram.,mass
PrefixedUnit,microgram,microgram,μg,The microgram is a unit of mass defined as 1.0e-6 gram.,mass
PrefixedUnit,milligram,milligram,mg,The milligram is a unit of mass defined as 1.0e-3 gram.,mass
PrefixedUnit,centigram,centigram,cg,The centigram is a unit of mass defined as 1.0e-2 gram.,mass
PrefixedUnit,decigram,decigram,dg,The decigram is a unit of mass defined as 1.0e-1 gram.,mass
PrefixedUnit,decagram,decagram,dag,The decagram is a unit of mass defined as 1.0e1 gram.,mass
PrefixedUnit,hectogram,hectogram,hg,The hectogram is a unit of mass defined as 1.0e2 gram.,mass
PrefixedUnit,megagram,megagram,Mg,The megagram is a unit of mass defined as 1.0e6 gram.,mass
PrefixedUnit,gigagram,gigagram,Gg,The gigagram is a unit of mass defined as 1.0e9 gram.,mass
PrefixedUnit,teragram,teragram,Tg,The teragram is a unit of mass defined as 1.0e12 gram.,mass
PrefixedUnit,petagram,petagram,Pg,The petagram is a unit of mass defined as 1.0e15 gram.,mass
PrefixedUnit,exagram,exagram,Eg,The exagram is a unit of mass defined as 1.0e18 gram.,mass
PrefixedUnit,zettagram,zettagram,ZG,The zettagram is a unit of mass defined as 1.0e21 gram.,mass
PrefixedUnit,yottagram,yottagram,YG,The yottagram is a unit of mass defined as 1.0e24 gram.,mass
PrefixedUnit,yoctosecond-Time,yoctosecond,ys,,time
PrefixedUnit,zeptosecond-Time,zeptosecond,zs,,time
PrefixedUnit,attosecond-Time,attosecond,as,,time
PrefixedUnit,picosecond-Time,picosecond,ps,,time
PrefixedUnit,femtosecond-Time,femtosecond,fs,,time
PrefixedUnit,nanosecond-Time,nanosecond,ns,,time
PrefixedUnit,microsecond-Time,microsecond,μs,,time
PrefixedUnit,millisecond-Time,millisecond,ms,,time
PrefixedUnit,centisecond-Time,centisecond,cs,,time
PrefixedUnit,decisecond-Time,decisecond,ds,,time
PrefixedUnit,decasecond-Time,decasecond,das,,time
PrefixedUnit,hectosecond-Time,hectosecond,hs,,time
PrefixedUnit,kilosecond-Time,kilosecond,ks,,time
PrefixedUnit,megasecond-Time,megasecond,Ms,,time
PrefixedUnit,gigasecond-Time,gigasecond,Gs,,time
PrefixedUnit,terasecond-Time,terasecond,Ts,,time
PrefixedUnit,petasecond-Time,petasecond,Ps,,time
PrefixedUnit,exasecond-Time,exasecond,Es,,time
PrefixedUnit,zettasecond-Time,zettasecond,Zs,,time
PrefixedUnit,yottasecond-Time,yottasecond,Ys,,time
PrefixedUnit,yoctoampere,yoctoampere,yA,The yoctoampere is a unit of electric current defined as 1.0e-24 ampere.,electricity
PrefixedUnit,zeptoampere,zeptoampere,zA,The zeptampere is a unit of electric current defined as 1.0e-21 ampere.,electricity
PrefixedUnit,attoampere,attoampere,aA,The attoampere is a unit of electric current defined as 1.0e-18 ampere.,electricity
PrefixedUnit,picoampere,picoampere,pA,The picoampere is a unit of electric current defined as 1.0e-12 ampere.,electricity
PrefixedUnit,femtoampere,femtoampere,fA,The femtoampere is a unit of electric current defined as 1.0e-15 ampere.,electricity
PrefixedUnit,nanoampere,nanoampere,nA,The nanoampere is a unit of electric current defined as 1.0e-9 ampere.,electricity
PrefixedUnit,microampere,microampere,μA,The microampere is a unit of electric current defined as 1.0e-6 ampere.,electricity
PrefixedUnit,milliampere,milliampere,mA,The milliampere is a unit of electric current defined as 1.0e-3 ampere.,electricity
PrefixedUnit,centiampere,centiampere,cA,The centiampere is a unit of electric current defined as 1.0e-2 ampere.,electricity
PrefixedUnit,deciampere,deciampere,dA,The deciampere is a unit of electric current defined as 1.0e-1 ampere.,electricity
PrefixedUnit,decaampere,decaampere,daA,The decaampere is a unit of electric current defined as 1.0e1 ampere.,electricity
PrefixedUnit,hectoampere,hectoampere,hA,The hectoampere is a unit of electric current defined as 1.0e2 ampere.,electricity
PrefixedUnit,kiloampere,kiloampere,kA,The kiloampere is a unit of electric current defined as 1.0e3 ampere.,electricity
PrefixedUnit,megaampere,megaampere,MA,The megaampere is a unit of electric current defined as 1.0e6 ampere.,electricity
PrefixedUnit,gigaampere,gigaampere,GA,The gigaampere is a unit of electric current defined as 1.0e9 ampere.,electricity
PrefixedUnit,teraampere,teraampere,TA,The teraampere is a unit of electric current defined as 1.0e12 ampere.,electricity
PrefixedUnit,petaampere,petaampere,PA,The petaampere is a unit of electric current defined as 1.0e15 ampere.,electricity
PrefixedUnit,exaampere,exaampere,EA,The exaampere is a unit of electric current defined as 1.0e18 ampere.,electricity
PrefixedUnit,zettaampere,zettaampere,ZA,The zettaampere is a unit of electric current defined as 1.0e21 ampere.,electricity
PrefixedUnit,yottaampere,yottaampere,YA,The yottaampere is a unit of electric current defined as 1.0e24 ampere.,electricity
PrefixedUnit,yoctokelvin,yoctokelvin,yK,The yoctokelvin is a unit of temperature defined as 1.0e-24 kelvin.,temperature
PrefixedUnit,zeptokelvin,zeptokelvin,zK,The zeptkelvin is a unit of temperature defined as 1.0e-21 kelvin.,temperature
PrefixedUnit,attokelvin,attokelvin,aK,The attokelvin is a unit of temperature defined as 1.0e-18 kelvin.,temperature
PrefixedUnit,picokelvin,picokelvin,pK,The picokelvin is a unit of temperature defined as 1.0e-12 kelvin.,temperature
PrefixedUnit,femtokelvin,femtokelvin,fK,The femtokelvin is a unit of temperature defined as 1.0e-15 kelvin.,temperature
PrefixedUnit,nanokelvin,nanokelvin,nK,The nanokelvin is a unit of temperature defined as 1.0e-9 kelvin.,temperature
PrefixedUnit,microkelvin,microkelvin,μK,The microkelvin is a unit of temperature defined as 1.0e-6 kelvin.,temperature
PrefixedUnit,millikelvin,millikelvin,mK,The millikelvin is a unit of temperature defined as 1.0e-3 kelvin.,temperature
PrefixedUnit,centikelvin,centikelvin,cK,The centikelvin is a unit of temperature defined as 1.0e-2 kelvin.,temperature
PrefixedUnit,decikelvin,decikelvin,dK,The decikelvin is a unit of temperature defined as 1.0e-1 kelvin.,temperature
PrefixedUnit,decakelvin,decakelvin,daK,The decakelvin is a unit of thermodynamic temperature defined as 1.0e1 kelvin.,temperature
PrefixedUnit,hectokelvin,hectokelvin,hK,The hectokelvin is a unit of thermodynamic temperature defined as 1.0e2 kelvin.,temperature
PrefixedUnit,kilokelvin,kilokelvin,kK,The kilokelvin is a unit of thermodynamic temperature defined as 1.0e3 kelvin.,temperature
PrefixedUnit,megakelvin,megakelvin,MK,The megakelvin is a unit of thermodynamic temperature defined as 1.0e6 kelvin.,temperature
PrefixedUnit,gigakelvin,gigakelvin,GK,The gigakelvin is a unit of thermodynamic temperature defined as 1.0e9 kelvin.,temperature
PrefixedUnit,terakelvin,terakelvin,TK,The terakelvin is a unit of thermodynamic temperature defined as 1.0e12 kelvin.,temperature
PrefixedUnit,petakelvin,petakelvin,PK,The petakelvin is a unit of thermodynamic temperature defined as 1.0e15 kelvin.,temperature
PrefixedUnit,exakelvin,exakelvin,EK,The exakelvin is a unit of thermodynamic temperature defined as 1.0e18 kelvin.,temperature
PrefixedUnit,zettakelvin,zettakelvin,ZK,The zettakelvin is a unit of thermodynamic temperature defined as 1.0e21 kelvin.,temperature
PrefixedUnit,yottakelvin,yottakelvin,YK,The yottakelvin is a unit of thermodynamic temperature defined as 1.0e24 kelvin.,temperature
PrefixedUnit,yoctomole,yoctomole,ymol,,
PrefixedUnit,zeptomole,zeptomole,zmol,,
PrefixedUnit,attomole,attomole,amol,,
PrefixedUnit,picomole,picomole,pmol,,
PrefixedUnit,femtomole,femtomole,fmol,,
PrefixedUnit,nanomole,nanomole,nmol,,
PrefixedUnit,micromole,micromole,μmol,,
PrefixedUnit,millimole,millimole,mmol,,
PrefixedUnit,centimole,centimole,cmol,,
PrefixedUnit,decimole,decimole,dmol,,
PrefixedUnit,decamole,decamole,damol,,
PrefixedUnit,hectomole,hectomole,hmol,,
PrefixedUnit,kilomole,kilomole,kmol,,
PrefixedUnit,megamole,megamole,Mmol,,
PrefixedUnit,gigamole,gigamole,Gmol,,
PrefixedUnit,teramole,teramole,Tmol,,
PrefixedUnit,petamole,petamole,Pmol,,
PrefixedUnit,examole,examole,Emol,,
PrefixedUnit,zettamole,zettamole,Zmol,,
PrefixedUnit,yottamole,yottamole,Ymol,,
PrefixedUnit,yoctocandela,yoctocandela,ycd,The yoctocandela is a unit of luminous intensity defined as 1.0e-24 candela.,luminance
PrefixedUnit,zeptocandela,zeptocandela,zcd,The zeptcandela is a unit of luminous intensity defined as 1.0e-21 candela.,luminance
PrefixedUnit,attocandela,attocandela,acd,The attocandela is a unit of luminous intensity defined as 1.0e-18 candela.,luminance
PrefixedUnit,picocandela,picocandela,pcd,The picocandela is a unit of luminous intensity defined as 1.0e-12 candela.,luminance
PrefixedUnit,femtocandela,femtocandela,fcd,The femtocandela is a unit of luminous intensity defined as 1.0e-15 candela.,luminance
PrefixedUnit,nanocandela,nanocandela,ncd,The nanocandela is a unit of luminous intensity defined as 1.0e-9 candela.,luminance
PrefixedUnit,microcandela,microcandela,μcd,The microcandela is a unit of luminous intensity defined as 1.0e-6 candela.,luminance
PrefixedUnit,millicandela,millicandela,mcd,The millicandela is a unit of luminous intensity defined as 1.0e-3 candela.,luminance
PrefixedUnit,centicandela,centicandela,ccd,The centicandela is a unit of luminous intensity defined as 1.0e-2 candela.,luminance
PrefixedUnit,decicandela,decicandela,dcd,The decicandela is a unit of luminous intensity defined as 1.0e-1 candela.,luminance
PrefixedUnit,decacandela,decacandela,dacd,The decacandela is a unit of luminous intensity defined as 1.0e1 candela.,luminance
PrefixedUnit,hectocandela,hectocandela,hcd,The hectocandela is a unit of luminous intensity defined as 1.0e2 candela.,luminance
PrefixedUnit,kilocandela,kilocandela,kcd,The kilocandela is a unit of luminous intensity defined as 1.0e3 candela.,luminance
PrefixedUnit,megacandela,megacandela,Mcd,The megacandela is a unit of luminous intensity defined as 1.0e6 candela.,luminance
PrefixedUnit,gigacandela,gigacandela,Gcd,The gigacandela is a unit of luminous intensity defined as 1.0e9 candela.,luminance
PrefixedUnit,teracandela,teracandela,Tcd,The teracandela is a unit of luminous intensity defined as 1.0e12 candela.,luminance
PrefixedUnit,petacandela,petacandela,Pcd,The petacandela is a unit of luminous intensity defined as 1.0e15 candela.,luminance
PrefixedUnit,exacandela,exacandela,Ecd,The exacandela is a unit of luminous intensity defined as 1.0e18 candela.,luminance
PrefixedUnit,zettacandela,zettacandela,Zcd,The zettacandela is a unit of luminous intensity defined as 1.0e21 candela.,luminance
PrefixedUnit,yottacandela,yottacandela,Ycd,The yottacandela is a unit of luminous intensity defined as 1.0e24 candela.,luminance
PrefixedUnit,yoctohertz,yoctohertz,yHz,The yoctohertz is a unit of frequency defined as 1.0e-24 hertz.,frequency
PrefixedUnit,zeptohertz,zeptohertz,zHz,The zepthertz is a unit of frequency defined as 1.0e-21 hertz.,frequency
PrefixedUnit,attohertz,attohertz,aHz,The attohertz is a unit of frequency defined as 1.0e-18 hertz.,frequency
PrefixedUnit,picohertz,picohertz,pHz,The picohertz is a unit of frequency defined as 1.0e-12 hertz.,frequency
PrefixedUnit,femtohertz,femtohertz,fHz,The femtohertz is a unit of frequency defined as 1.0e-15 hertz.,frequency
PrefixedUnit,nanohertz,nanohertz,nHz,The nanohertz is a unit of frequency defined as 1.0e-9 hertz.,frequency
PrefixedUnit,microhertz,microhertz,μHz,The microhertz is a unit of frequency defined as 1.0e-6 hertz.,frequency
PrefixedUnit,millihertz,millihertz,mHz,The millihertz is a unit of frequency defined as 1.0e-3 hertz.,frequency
PrefixedUnit,centihertz,centihertz,cHz,The centihertz is a unit of frequency defined as 1.0e-2 hertz.,frequency
PrefixedUnit,decihertz,decihertz,dHz,The decihertz is a unit of frequency defined as 1.0e-1 hertz.,frequency
PrefixedUnit,decahertz,decahertz,daHz,The decahertz is a unit of frequency defined as 1.0e1 hertz.,frequency
PrefixedUnit,hectohertz,hectohertz,hHz,The hectohertz is a unit of frequency defined as 1.0e2 hertz.,frequency
PrefixedUnit,kilohertz,kilohertz,kHz,The kilohertz is a unit of frequency defined as 1.0e3 hertz.,frequency
PrefixedUnit,megahertz,megahertz,MHz,The megahertz is a unit of frequency defined as 1.0e6 hertz.,frequency
PrefixedUnit,gigahertz,gigahertz,GHz,The gigahertz is a unit of frequency defined as 1.0e9 hertz.,frequency
PrefixedUnit,terahertz,terahertz,THz,The terahertz is a unit of frequency defined as 1.0e12 hertz.,frequency
PrefixedUnit,petahertz,petahertz,PHz,The petahertz is a unit of frequency defined as 1.0e15 hertz.,frequency
PrefixedUnit,exahertz,exahertz,EHz,The exahertz is a unit of frequency defined as 1.0e18 hertz.,frequency
PrefixedUnit,zettahertz,zettahertz,ZHz,The zettahertz is a unit of frequency defined as 1.0e21 hertz.,frequency
PrefixedUnit,yottahertz,yottahertz,YHz,The yottahertz is a unit of frequency defined as 1.0e24 hertz.,frequency
PrefixedUnit,yoctonewton,yoctonewton,yN,,force
PrefixedUnit,zeptonewton,zeptonewton,zN,,force
PrefixedUnit,attonewton,attonewton,aN,,force
PrefixedUnit,piconewton,piconewton,pN,,force
PrefixedUnit,femtonewton,femtonewton,fN,,force
PrefixedUnit,nanonewton,nanonewton,nN,,force
PrefixedUnit,micronewton,micronewton,μN,,force
PrefixedUnit,millinewton,millinewton,mN,,force
PrefixedUnit,centinewton,centinewton,cN,,force
PrefixedUnit,decinewton,decinewton,dN,,force
PrefixedUnit,decanewton,decanewton,daN,,force
PrefixedUnit,hectonewton,hectonewton,hN,,force
PrefixedUnit,kilonewton,kilonewton,kN,,force
PrefixedUnit,meganewton,meganewton,MN,,force
PrefixedUnit,giganewton,giganewton,GN,,force
PrefixedUnit,teranewton,teranewton,TN,,force
PrefixedUnit,petanewton,petanewton,PN,,force
PrefixedUnit,exanewton,exanewton,EN,,force
PrefixedUnit,zettanewton,zettanewton,ZN,,force
PrefixedUnit,yottanewton,yottanewton,YN,,force
PrefixedUnit,yoctopascal,yoctopascal,yPa,,pressure
PrefixedUnit,zeptopascal,zeptopascal,zPa,,pressure
PrefixedUnit,attopascal,attopascal,aPa,,pressure
PrefixedUnit,picopascal,picopascal,pPa,,pressure
PrefixedUnit,femtopascal,femtopascal,fPa,,pressure
PrefixedUnit,nanopascal,nanopascal,nPa,,pressure
PrefixedUnit,micropascal,micropascal,μPa,,pressure
PrefixedUnit,millipascal,millipascal,mPa,,pressure
PrefixedUnit,centipascal,centipascal,cPa,,pressure
PrefixedUnit,decipascal,decipascal,dPa,,pressure
PrefixedUnit,decapascal,decapascal,daPa,,pressure
PrefixedUnit,hectopascal,hectopascal,hPa,,pressure
PrefixedUnit,kilopascal,kilopascal,kPa,,pressure
PrefixedUnit,megapascal,megapascal,MPa,,pressure
PrefixedUnit,gigapascal,gigapascal,GPa,,pressure
PrefixedUnit,terapascal,terapascal,TPa,,pressure
PrefixedUnit,petapascal,petapascal,PPa,,pressure
PrefixedUnit,exapascal,exapascal,EPa,,pressure
PrefixedUnit,zettapascal,zettapascal,ZPa,,pressure
PrefixedUnit,yottapascal,yottapascal,YPa,,pressure
PrefixedUnit,yoctojoule,yoctojoule,yJ,The yoctojoule is a unit of energy defined as 1.0e-24 joule.,energy
PrefixedUnit,zeptojoule,zeptojoule,zJ,The zeptjoule is a unit of energy defined as 1.0e-21 joule.,energy
PrefixedUnit,attojoule,attojoule,aJ,The attojoule is a unit of energy defined as 1.0e-18 joule.,energy
PrefixedUnit,picojoule,picojoule,pJ,The picojoule is a unit of energy defined as 1.0e-12 joule.,energy
PrefixedUnit,femtojoule,femtojoule,fJ,The femtojoule is a unit of energy defined as 1.0e-15 joule.,energy
PrefixedUnit,nanojoule,nanojoule,nJ,The nanojoule is a unit of energy defined as 1.0e-9 joule.,energy
PrefixedUnit,microjoule,microjoule,μJ,The microjoule is a unit of energy defined as 1.0e-6 joule.,energy
PrefixedUnit,millijoule,millijoule,mJ,The millijoule is a unit of energy defined as 1.0e-3 joule.,energy
PrefixedUnit,centijoule,centijoule,cJ,The centijoule is a unit of energy defined as 1.0e-2 joule.,energy
PrefixedUnit,decijoule,decijoule,dJ,The decijoule is a unit of energy defined as 1.0e-1 joule.,energy
PrefixedUnit,decajoule,decajoule,daJ,The decajoule is a unit of energy defined as 1.0e1 joule.,energy
PrefixedUnit,hectojoule,hectojoule,hJ,The hectojoule is a unit of energy defined as 1.0e2 joule.,energy
PrefixedUnit,kilojoule,kilojoule,kJ,The kilojoule is a unit of energy defined as 1.0e3 joule.,energy
PrefixedUnit,megajoule,megajoule,MJ,The megajoule is a unit of energy defined as 1.0e6 joule.,energy
PrefixedUnit,gigajoule,gigajoule,GJ,The gigajoule is a unit of energy defined as 1.0e9 joule.,energy
PrefixedUnit,terajoule,terajoule,TJ,The terajoule is a unit of energy defined as 1.0e12 joule.,energy
PrefixedUnit,petajoule,petajoule,PJ,The petajoule is a unit of energy defined as 1.0e15 joule.,energy
PrefixedUnit,exajoule,exajoule,EJ,The exajoule is a unit of energy defined as 1.0e18 joule.,energy
PrefixedUnit,zettajoule,zettajoule,ZJ,The zettajoule is a unit of energy defined as 1.0e21 joule.,energy
PrefixedUnit,yottajoule,yottajoule,YJ,The yottajoule is a unit of energy defined as 1.0e24 joule.,energy
PrefixedUnit,yoctowatt,yoctowatt,yW,,power
PrefixedUnit,zeptowatt,zeptowatt,zW,,power
PrefixedUnit,attowatt,attowatt,aW,,power
PrefixedUnit,picowatt,picowatt,pW,,power
PrefixedUnit,femtowatt,femtowatt,fW,,power
PrefixedUnit,nanowatt,nanowatt,nW,,power
PrefixedUnit,microwatt,microwatt,μW,,power
PrefixedUnit,milliwatt,milliwatt,mW,,power
PrefixedUnit,centiwatt,centiwatt,cW,,power
PrefixedUnit,deciwatt,deciwatt,dW,,power
PrefixedUnit,decawatt,decawatt,daW,,power
PrefixedUnit,hectowatt,hectowatt,hW,,power
PrefixedUnit,kilowatt,kilowatt,kW,,power
PrefixedUnit,megawatt,megawatt,MW,,power
PrefixedUnit,gigawatt,gigawatt,GW,,power
PrefixedUnit,terawatt,terawatt,TW,,power
PrefixedUnit,petawatt,petawatt,PW,,power
PrefixedUnit,exawatt,exawatt,EW,,power
PrefixedUnit,zettawatt,zettawatt,ZW,,power
PrefixedUnit,yottawatt,yottawatt,YW,,power
PrefixedUnit,yoctocoulomb,yoctocoulomb,yC,The yoctocoulomb is a unit of electric charge defined as 1.0e-24 coulomb.,electricity
PrefixedUnit,zeptocoulomb,zeptocoulomb,zC,The zeptcoulomb is a unit of electric charge defined as 1.0e-21 coulomb.,electricity
PrefixedUnit,attocoulomb,attocoulomb,aC,The attocoulomb is a unit of electric charge defined as 1.0e-18 coulomb.,electricity
PrefixedUnit,picocoulomb,picocoulomb,pC,The picocoulomb is a unit of electric charge defined as 1.0e-12 coulomb.,electricity
PrefixedUnit,femtocoulomb,femtocoulomb,fC,The femtocoulomb is a unit of electric charge defined as 1.0e-15 coulomb.,electricity
PrefixedUnit,nanocoulomb,nanocoulomb,nC,The nanocoulomb is a unit of electric charge defined as 1.0e-9 coulomb.,electricity
PrefixedUnit,microcoulomb,microcoulomb,μC,The microcoulomb is a unit of electric charge defined as 1.0e-6 coulomb.,electricity
PrefixedUnit,millicoulomb,millicoulomb,mC,The millicoulomb is a unit of electric charge defined as 1.0e-3 coulomb.,electricity
PrefixedUnit,centicoulomb,centicoulomb,cC,The centicoulomb is a unit of electric charge defined as 1.0e-2 coulomb.,electricity
PrefixedUnit,decicoulomb,decicoulomb,dC,The decicoulomb is a unit of electric charge defined as 1.0e-1 coulomb.,electricity
PrefixedUnit,decacoulomb,decacoulomb,daC,The decacoulomb is a unit of electric charge defined as 1.0e1 coulomb.,electricity
PrefixedUnit,hectocoulomb,hectocoulomb,hC,The hectocoulomb is a unit of electric charge defined as 1.0e2 coulomb.,electricity
PrefixedUnit,kilocoulomb,kilocoulomb,kC,The kilocoulomb is a unit of electric charge defined as 1.0e3 coulomb.,electricity
PrefixedUnit,megacoulomb,megacoulomb,MC,The megacoulomb is a unit of electric charge defined as 1.0e6 coulomb.,electricity
PrefixedUnit,gigacoulomb,gigacoulomb,GC,The gigacoulomb is a unit of electric charge defined as 1.0e9 coulomb.,electricity
PrefixedUnit,teracoulomb,teracoulomb,TC,The teracoulomb is a unit of electric charge defined as 1.0e12 coulomb.,electricity
PrefixedUnit,petacoulomb,petacoulomb,PC,The petacoulomb is a unit of electric charge defined as 1.0e15 coulomb.,electricity
PrefixedUnit,exacoulomb,exacoulomb,EC,The exacoulomb is a unit of electric charge defined as 1.0e18 coulomb.,electricity
PrefixedUnit,zettacoulomb,zettacoulomb,ZC,The zettacoulomb is a unit of electric charge defined as 1.0e21 coulomb.,electricity
PrefixedUnit,yottacoulomb,yottacoulomb,YC,The yottacoulomb is a unit of electric charge defined as 1.0e24 coulomb.,electricity
PrefixedUnit,yoctovolt,yoctovolt,yV,,electricity
PrefixedUnit,zeptovolt,zeptovolt,zV,,electricity
PrefixedUnit,attovolt,attovolt,aV,,electricity
PrefixedUnit,picovolt,picovolt,pV,,electricity
PrefixedUnit,femtovolt,femtovolt,fV,,electricity
PrefixedUnit,nanovolt,nanovolt,nV,,electricity
PrefixedUnit,microvolt,microvolt,μV,,electricity
PrefixedUnit,millivolt,millivolt,mV,,electricity
PrefixedUnit,centivolt,centivolt,cV,,electricity
PrefixedUnit,decivolt,decivolt,dV,,electricity
PrefixedUnit,decavolt,decavolt,daV,,electricity
PrefixedUnit,hectovolt,hectovolt,hV,,electricity
PrefixedUnit,kilovolt,kilovolt,kV,,electricity
PrefixedUnit,megavolt,megavolt,MV,,electricity
PrefixedUnit,gigavolt,gigavolt,GV,,electricity
PrefixedUnit,teravolt,teravolt,TV,,electricity
PrefixedUnit,petavolt,petavolt,PV,,electricity
PrefixedUnit,exavolt,exavolt,EV,,electricity
PrefixedUnit,zettavolt,zettavolt,ZV,,electricity
PrefixedUnit,yottavolt,yottavolt,YV,,electricity
PrefixedUnit,yoctofarad,yoctofarad,yF,The yoctofarad is a unit of capacitance defined as 1.0e-24 farad.,electricity
PrefixedUnit,zeptofarad,zeptofarad,zF,The zeptfarad is a unit of capacitance defined as 1.0e-21 farad.,electricity
PrefixedUnit,attofarad,attofarad,aF,The attofarad is a unit of capacitance defined as 1.0e-18 farad.,electricity
PrefixedUnit,picofarad,picofarad,pF,The picofarad is a unit of capacitance defined as 1.0e-12 farad.,electricity
PrefixedUnit,femtofarad,femtofarad,fF,The femtofarad is a unit of capacitance defined as 1.0e-15 farad.,electricity
PrefixedUnit,nanofarad,nanofarad,nF,The nanofarad is a unit of capacitance defined as 1.0e-9 farad.,electricity
PrefixedUnit,microfarad,microfarad,μF,The microfarad is a unit of capacitance defined as 1.0e-6 farad.,electricity
PrefixedUnit,millifarad,millifarad,mF,The millifarad is a unit of capacitance defined as 1.0e-3 farad.,electricity
PrefixedUnit,centifarad,centifarad,cF,The centifarad is a unit of capacitance defined as 1.0e-2 farad.,electricity
PrefixedUnit,decifarad,decifarad,dF,The decifarad is a unit of capacitance defined as 1.0e-1 farad.,electricity
PrefixedUnit,decafarad,decafarad,daF,The decafarad is a unit of capacitance defined as 1.0e1 farad.,electricity
PrefixedUnit,hectofarad,hectofarad,hF,The hectofarad is a unit of capacitance defined as 1.0e2 farad.,electricity
PrefixedUnit,kilofarad,kilofarad,kF,The kilofarad is a unit of capacitance defined as 1.0e3 farad.,electricity
PrefixedUnit,megafarad,megafarad,MF,The megafarad is a unit of capacitance defined as 1.0e6 farad.,electricity
PrefixedUnit,gigafarad,gigafarad,GF,The gigafarad is a unit of capacitance defined as 1.0e9 farad.,electricity
PrefixedUnit,terafarad,terafarad,TF,The terafarad is a unit of capacitance defined as 1.0e12 farad.,electricity
PrefixedUnit,petafarad,petafarad,PF,The petafarad is a unit of capacitance defined as 1.0e15 farad.,electricity
PrefixedUnit,exafarad,exafarad,EF,The exafarad is a unit of capacitance defined as 1.0e18 farad.,electricity
PrefixedUnit,zettafarad,zettafarad,ZF,The zettafarad is a unit of capacitance defined as 1.0e21 farad.,electricity
PrefixedUnit,yottafarad,yottafarad,YF,The yottafarad is a unit of capacitance defined as 1.0e24 farad.,electricity
PrefixedUnit,yoctoohm,yoctoohm,yΩ,,electricity
PrefixedUnit,zeptoohm,zeptoohm,zΩ,,electricity
PrefixedUnit,attoohm,attoohm,aΩ,,electricity
PrefixedUnit,picoohm,picoohm,pΩ,,electricity
PrefixedUnit,femtoohm,femtoohm,fΩ,,electricity
PrefixedUnit,nanoohm,nanoohm,nΩ,,electricity
PrefixedUnit,microohm,microohm,μΩ,,electricity
PrefixedUnit,milliohm,milliohm,mΩ,,electricity
PrefixedUnit,centiohm,centiohm,cΩ,,electricity
PrefixedUnit,deciohm,deciohm,dΩ,,electricity
PrefixedUnit,decaohm,decaohm,daΩ,,electricity
PrefixedUnit,hectoohm,hectoohm,hΩ,,electricity
PrefixedUnit,kilohm,kilohm,kΩ,,electricity
PrefixedUnit,megohm,megohm,MΩ,,electricity
PrefixedUnit,gigaohm,gigaohm,GΩ,,electricity
PrefixedUnit,teraohm,teraohm,TΩ,,electricity
PrefixedUnit,petaohm,petaohm,PΩ,,electricity
PrefixedUnit,exaohm,exaohm,EΩ,,electricity
PrefixedUnit,zettaohm,zettaohm,ZΩ,,electricity
PrefixedUnit,yottaohm,yottaohm,YΩ,,electricity
PrefixedUnit,yoctosiemens,yoctosiemens,yS,,electricity
PrefixedUnit,zeptosiemens,zeptosiemens,zS,,electricity
PrefixedUnit,attosiemens,attosiemens,aS,,electricity
PrefixedUnit,picosiemens,picosiemens,pS,,electricity
PrefixedUnit,femtosiemens,femtosiemens,fS,,electricity
