type,unit,label,labelLang,symbol,definition
http://www.ontology-of-units-of-measure.org/resource/om-2/SingularUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/degreeRankine,graad Rankine,nl,°R,The degree Rankine is a unit of temperature defined as 5.555556e-1 kelvin.
http://www.ontology-of-units-of-measure.org/resource/om-2/Unit,http://www.ontology-of-units-of-measure.org/resource/om-2/degreeReaumur,degree Réaumur,en,°Ré,The degree Réaumur is a unit of temperature defined as 1.25 kelvin.
http://www.ontology-of-units-of-measure.org/resource/om-2/SingularUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/degreeReaumur,degree Réaumur,en,°Ré,The degree Réaumur is a unit of temperature defined as 1.25 kelvin.
http://www.ontology-of-units-of-measure.org/resource/om-2/Unit,http://www.ontology-of-units-of-measure.org/resource/om-2/degreeReaumur,graad Réaumur,nl,°Ré,The degree Réaumur is a unit of temperature defined as 1.25 kelvin.
http://www.ontology-of-units-of-measure.org/resource/om-2/SingularUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/degreeReaumur,graad Réaumur,nl,°Ré,The degree Réaumur is a unit of temperature defined as 1.25 kelvin.
http://www.ontology-of-units-of-measure.org/resource/om-2/Unit,http://www.ontology-of-units-of-measure.org/resource/om-2/faraday,faraday,en,,The faraday is a unit of electric charge defined as 9.648531e4 coulomb.
http://www.ontology-of-units-of-measure.org/resource/om-2/SingularUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/faraday,faraday,en,,The faraday is a unit of electric charge defined as 9.648531e4 coulomb.
http://www.ontology-of-units-of-measure.org/resource/om-2/Unit,http://www.ontology-of-units-of-measure.org/resource/om-2/faraday,faraday,nl,,The faraday is a unit of electric charge defined as 9.648531e4 coulomb.
http://www.ontology-of-units-of-measure.org/resource/om-2/SingularUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/faraday,faraday,nl,,The faraday is a unit of electric charge defined as 9.648531e4 coulomb.
http://www.ontology-of-units-of-measure.org/resource/om-2/Unit,http://www.ontology-of-units-of-measure.org/resource/om-2/mho,mho,en,,The mho is a unit of electrical conductance defined as 1 siemens.
http://www.ontology-of-units-of-measure.org/resource/om-2/SingularUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/mho,mho,en,,The mho is a unit of electrical conductance defined as 1 siemens.
http://www.ontology-of-units-of-measure.org/resource/om-2/Unit,http://www.ontology-of-units-of-measure.org/resource/om-2/mho,mho,nl,,The mho is a unit of electrical conductance defined as 1 siemens.
http://www.ontology-of-units-of-measure.org/resource/om-2/SingularUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/mho,mho,nl,,The mho is a unit of electrical conductance defined as 1 siemens.
http://www.ontology-of-units-of-measure.org/resource/om-2/Unit,http://www.ontology-of-units-of-measure.org/resource/om-2/unitPole,unit pole,en,,The unit pole is a unit of magnetic flux defined as 1.256637e-7 weber.
http://www.ontology-of-units-of-measure.org/resource/om-2/SingularUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/unitPole,unit pole,en,,The unit pole is a unit of magnetic flux defined as 1.256637e-7 weber.
http://www.ontology-of-units-of-measure.org/resource/om-2/Unit,http://www.ontology-of-units-of-measure.org/resource/om-2/gamma,gamma,en,γ,The gamma is a unit of magnetic flux density defined as 1.0e-9 tesla.
http://www.ontology-of-units-of-measure.org/resource/om-2/SingularUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/gamma,gamma,en,γ,The gamma is a unit of magnetic flux density defined as 1.0e-9 tesla.
http://www.ontology-of-units-of-measure.org/resource/om-2/Unit,http://www.ontology-of-units-of-measure.org/resource/om-2/gamma,gamma,nl,γ,The gamma is a unit of magnetic flux density defined as 1.0e-9 tesla.
http://www.ontology-of-units-of-measure.org/resource/om-2/SingularUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/gamma,gamma,nl,γ,The gamma is a unit of magnetic flux density defined as 1.0e-9 tesla.
http://www.ontology-of-units-of-measure.org/resource/om-2/Unit,http://www.ontology-of-units-of-measure.org/resource/om-2/debye,debye,en,D,The debye is a unit of electric dipole moment defined as 3.33564e-30 coulomb metre.
http://www.ontology-of-units-of-measure.org/resource/om-2/SingularUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/debye,debye,en,D,The debye is a unit of electric dipole moment defined as 3.33564e-30 coulomb metre.
http://www.ontology-of-units-of-measure.org/resource/om-2/Unit,http://www.ontology-of-units-of-measure.org/resource/om-2/debye,debye,nl,D,The debye is a unit of electric dipole moment defined as 3.33564e-30 coulomb metre.
http://www.ontology-of-units-of-measure.org/resource/om-2/SingularUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/debye,debye,nl,D,The debye is a unit of electric dipole moment defined as 3.33564e-30 coulomb metre.
http://www.ontology-of-units-of-measure.org/resource/om-2/Unit,http://www.ontology-of-units-of-measure.org/resource/om-2/molar,molar,en,M,Molar is a unit of amount of substance concentration defined as 1 mole per litre.
http://www.ontology-of-units-of-measure.org/resource/om-2/SingularUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/molar,molar,en,M,Molar is a unit of amount of substance concentration defined as 1 mole per litre.
http://www.ontology-of-units-of-measure.org/resource/om-2/Unit,http://www.ontology-of-units-of-measure.org/resource/om-2/molar,molair,nl,M,Molar is a unit of amount of substance concentration defined as 1 mole per litre.
http://www.ontology-of-units-of-measure.org/resource/om-2/SingularUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/molar,molair,nl,M,Molar is a unit of amount of substance concentration defined as 1 mole per litre.
http://www.ontology-of-units-of-measure.org/resource/om-2/Unit,http://www.ontology-of-units-of-measure.org/resource/om-2/amylaseUnit,amylase unit,en,AU,The amylase unit is a unit of catalytic activity.
http://www.ontology-of-units-of-measure.org/resource/om-2/SingularUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/amylaseUnit,amylase unit,en,AU,The amylase unit is a unit of catalytic activity.
http://www.ontology-of-units-of-measure.org/resource/om-2/Unit,http://www.ontology-of-units-of-measure.org/resource/om-2/deltaA450,delta A450,en,,
http://www.ontology-of-units-of-measure.org/resource/om-2/SingularUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/deltaA450,delta A450,en,,
http://www.ontology-of-units-of-measure.org/resource/om-2/Unit,http://www.ontology-of-units-of-measure.org/resource/om-2/footlambert,footlambert,en,,The footlambert is a unit of luminance defined as 3.426259 candela per square metre.
http://www.ontology-of-units-of-measure.org/resource/om-2/SingularUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/footlambert,footlambert,en,,The footlambert is a unit of luminance defined as 3.426259 candela per square metre.
http://www.ontology-of-units-of-measure.org/resource/om-2/Unit,http://www.ontology-of-units-of-measure.org/resource/om-2/lambert,lambert,en,,The lambert is a unit of luminance defined as 3.183099e3 candela per square metre.
http://www.ontology-of-units-of-measure.org/resource/om-2/SingularUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/lambert,lambert,en,,The lambert is a unit of luminance defined as 3.183099e3 candela per square metre.
http://www.ontology-of-units-of-measure.org/resource/om-2/Unit,http://www.ontology-of-units-of-measure.org/resource/om-2/lambert,lambert,nl,,The lambert is a unit of luminance defined as 3.183099e3 candela per square metre.
http://www.ontology-of-units-of-measure.org/resource/om-2/SingularUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/lambert,lambert,nl,,The lambert is a unit of luminance defined as 3.183099e3 candela per square metre.
http://www.ontology-of-units-of-measure.org/resource/om-2/Unit,http://www.ontology-of-units-of-measure.org/resource/om-2/footcandle,footcandle,en,,The footcandle is a unit of illuminance defined as 1.076391e1 lux.
http://www.ontology-of-units-of-measure.org/resource/om-2/SingularUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/footcandle,footcandle,en,,The footcandle is a unit of illuminance defined as 1.076391e1 lux.
http://www.ontology-of-units-of-measure.org/resource/om-2/Unit,http://www.ontology-of-units-of-measure.org/resource/om-2/rad,rad,en,rad,The rad is a unit of absorbed dose defined as 1.0e-2 gray.
http://www.ontology-of-units-of-measure.org/resource/om-2/SingularUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/rad,rad,en,rad,The rad is a unit of absorbed dose defined as 1.0e-2 gray.
http://www.ontology-of-units-of-measure.org/resource/om-2/Unit,http://www.ontology-of-units-of-measure.org/resource/om-2/rad,rad,nl,rad,The rad is a unit of absorbed dose defined as 1.0e-2 gray.
http://www.ontology-of-units-of-measure.org/resource/om-2/SingularUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/rad,rad,nl,rad,The rad is a unit of absorbed dose defined as 1.0e-2 gray.
http://www.ontology-of-units-of-measure.org/resource/om-2/Unit,http://www.ontology-of-units-of-measure.org/resource/om-2/rem,rem,en,rem,The rem is a unit of dose equivalent defined as 1.0e-2 sievert.
http://www.ontology-of-units-of-measure.org/resource/om-2/SingularUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/rem,rem,en,rem,The rem is a unit of dose equivalent defined as 1.0e-2 sievert.
http://www.ontology-of-units-of-measure.org/resource/om-2/Unit,http://www.ontology-of-units-of-measure.org/resource/om-2/rem,rem,nl,rem,The rem is a unit of dose equivalent defined as 1.0e-2 sievert.
http://www.ontology-of-units-of-measure.org/resource/om-2/SingularUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/rem,rem,nl,rem,The rem is a unit of dose equivalent defined as 1.0e-2 sievert.
http://www.ontology-of-units-of-measure.org/resource/om-2/Unit,http://www.ontology-of-units-of-measure.org/resource/om-2/curie,curie,en,Ci,The curie is a unit of activity defined as 3.7e10 becquerel.
http://www.ontology-of-units-of-measure.org/resource/om-2/SingularUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/curie,curie,en,Ci,The curie is a unit of activity defined as 3.7e10 becquerel.
http://www.ontology-of-units-of-measure.org/resource/om-2/Unit,http://www.ontology-of-units-of-measure.org/resource/om-2/curie,curie,nl,Ci,The curie is a unit of activity defined as 3.7e10 becquerel.
http://www.ontology-of-units-of-measure.org/resource/om-2/SingularUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/curie,curie,nl,Ci,The curie is a unit of activity defined as 3.7e10 becquerel.
http://www.ontology-of-units-of-measure.org/resource/om-2/Unit,http://www.ontology-of-units-of-measure.org/resource/om-2/röntgen,röntgen,en,R,The röntgen is a unit of exposure to x and γ rays defined as 2.58e-4 coulomb per kilogram.
http://www.ontology-of-units-of-measure.org/resource/om-2/SingularUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/röntgen,röntgen,en,R,The röntgen is a unit of exposure to x and γ rays defined as 2.58e-4 coulomb per kilogram.
http://www.ontology-of-units-of-measure.org/resource/om-2/Unit,http://www.ontology-of-units-of-measure.org/resource/om-2/röntgen,röntgen,nl,R,The röntgen is a unit of exposure to x and γ rays defined as 2.58e-4 coulomb per kilogram.
http://www.ontology-of-units-of-measure.org/resource/om-2/SingularUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/röntgen,röntgen,nl,R,The röntgen is a unit of exposure to x and γ rays defined as 2.58e-4 coulomb per kilogram.
http://www.ontology-of-units-of-measure.org/resource/om-2/Unit,http://www.ontology-of-units-of-measure.org/resource/om-2/hour-HourAngle,hour (hour angle),en,h,"Wordt gebruikt als hoek (360°=24) voor o.a. rechte klimming. De h wordt meestal als superscript achter de waarde gezet gevolgd door de verdere opdeling naar minuten en seconden. Zoals in 5h34m12s09. Vaak wordt de fractie in seconden zonder punt geschreven, de s wordt als afscheiding gebruikt (http://en.wikipedia.org/wiki/Right_ascension)."
http://www.ontology-of-units-of-measure.org/resource/om-2/SingularUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/hour-HourAngle,hour (hour angle),en,h,"Wordt gebruikt als hoek (360°=24) voor o.a. rechte klimming. De h wordt meestal als superscript achter de waarde gezet gevolgd door de verdere opdeling naar minuten en seconden. Zoals in 5h34m12s09. Vaak wordt de fractie in seconden zonder punt geschreven, de s wordt als afscheiding gebruikt (http://en.wikipedia.org/wiki/Right_ascension)."
http://www.ontology-of-units-of-measure.org/resource/om-2/Unit,http://www.ontology-of-units-of-measure.org/resource/om-2/hour-HourAngle,uur (uurhoek),nl,h,"Wordt gebruikt als hoek (360°=24) voor o.a. rechte klimming. De h wordt meestal als superscript achter de waarde gezet gevolgd door de verdere opdeling naar minuten en seconden. Zoals in 5h34m12s09. Vaak wordt de fractie in seconden zonder punt geschreven, de s wordt als afscheiding gebruikt (http://en.wikipedia.org/wiki/Right_ascension)."
http://www.ontology-of-units-of-measure.org/resource/om-2/SingularUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/hour-HourAngle,uur (uurhoek),nl,h,"Wordt gebruikt als hoek (360°=24) voor o.a. rechte klimming. De h wordt meestal als superscript achter de waarde gezet gevolgd door de verdere opdeling naar minuten en seconden. Zoals in 5h34m12s09. Vaak wordt de fractie in seconden zonder punt geschreven, de s wordt als afscheiding gebruikt (http://en.wikipedia.org/wiki/Right_ascension)."
http://www.ontology-of-units-of-measure.org/resource/om-2/Unit,http://www.ontology-of-units-of-measure.org/resource/om-2/jansky,jansky,en,Jy,
http://www.ontology-of-units-of-measure.org/resource/om-2/SingularUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/jansky,jansky,en,Jy,
http://www.ontology-of-units-of-measure.org/resource/om-2/Unit,http://www.ontology-of-units-of-measure.org/resource/om-2/jansky,jansky,nl,Jy,
http://www.ontology-of-units-of-measure.org/resource/om-2/SingularUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/jansky,jansky,nl,Jy,
http://www.ontology-of-units-of-measure.org/resource/om-2/Unit,http://www.ontology-of-units-of-measure.org/resource/om-2/magnitude,magnitude,en,mag,Eenheid waarmee de helderheid van sterren wordt aangegeven. Meestal wordt het symbool niet aangeduid (http://en.wikipedia.org/wiki/Magnitude_(astronomy)).
http://www.ontology-of-units-of-measure.org/resource/om-2/SingularUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/magnitude,magnitude,en,mag,Eenheid waarmee de helderheid van sterren wordt aangegeven. Meestal wordt het symbool niet aangeduid (http://en.wikipedia.org/wiki/Magnitude_(astronomy)).
